最終,Final,noun,最終話,006 (2).jpg,Baki Dou 2,2,0.97,0.0,0.0,0.0,1.0
話,story,noun,最終話,006 (2).jpg,Baki Dou 2,1,0.97,0.0,0.0,0.0,1.0
東京,Tokyo,noun,東京都心狩猟民族,006 (2).jpg,Baki Dou 2,2,0.98,0.0,0.0,0.0,1.0
都心,City centre,noun,東京都心狩猟民族,006 (2).jpg,Baki Dou 2,2,0.98,0.0,0.0,0.0,1.0
狩猟,hunting,noun,東京都心狩猟民族,006 (2).jpg,Baki Dou 2,2,0.98,0.0,0.0,0.0,1.0
民族,Ethnicity,noun,東京都心狩猟民族,006 (2).jpg,Baki Dou 2,2,0.98,0.0,0.0,0.0,1.0
グラッ,Glaz,adverb,グラップラカ身,006 (2).jpg,Baki Dou 2,3,0.92,0.0,0.0,1.0,0.0
プラカ,Plaka,noun,グラップラカ身,006 (2).jpg,Baki Dou 2,3,0.92,0.0,0.0,1.0,0.0
身,Body,noun,グラップラカ身,006 (2).jpg,Baki Dou 2,1,0.92,0.0,0.0,0.0,1.0
第,1.,unknown,第話ヤツの名は刃身,006 (2).jpg,Baki Dou 2,1,0.87,0.0,0.0,0.0,1.0
話,story,noun,第話ヤツの名は刃身,006 (2).jpg,Baki Dou 2,1,0.87,0.0,0.0,0.0,1.0
ヤツ,Hey,noun,第話ヤツの名は刃身,006 (2).jpg,Baki Dou 2,2,0.87,0.0,0.0,1.0,0.0
名,given name,noun,第話ヤツの名は刃身,006 (2).jpg,Baki Dou 2,1,0.87,0.0,0.0,0.0,1.0
刃,blade,noun,第話ヤツの名は刃身,006 (2).jpg,Baki Dou 2,1,0.87,0.0,0.0,0.0,1.0
身,Body,noun,第話ヤツの名は刃身,006 (2).jpg,Baki Dou 2,1,0.87,0.0,0.0,0.0,1.0
セルフ,self,noun,セルフリメイク版,006 (2).jpg,Baki Dou 2,3,0.95,0.0,0.0,1.0,0.0
リメイク,Remake,noun,セルフリメイク版,006 (2).jpg,Baki Dou 2,4,0.95,0.0,0.0,1.0,0.0
版,Edition,noun,セルフリメイク版,006 (2).jpg,Baki Dou 2,1,0.95,0.0,0.0,0.0,1.0
前編,Part 1,noun,前編,006 (2).jpg,Baki Dou 2,2,0.85,0.0,0.0,0.0,1.0
後篇,Part 2,noun,後篇,006 (2).jpg,Baki Dou 2,2,0.89,0.0,0.0,0.0,1.0
遊,Play,noun,遊この作品はフィクションであり,006 (2).jpg,Baki Dou 2,1,0.93,0.0,0.0,0.0,1.0
この,N/A,adnominal,遊この作品はフィクションであり,006 (2).jpg,Baki Dou 2,2,0.93,0.0,1.0,0.0,0.0
作品,the work,noun,遊この作品はフィクションであり,006 (2).jpg,Baki Dou 2,2,0.93,0.0,0.0,0.0,1.0
フィクション,fiction,noun,遊この作品はフィクションであり,006 (2).jpg,Baki Dou 2,6,0.93,0.0,0.0,1.0,0.0
あり,can be,verb,遊この作品はフィクションであり,006 (2).jpg,Baki Dou 2,2,0.93,0.0,1.0,0.0,0.0
実在,Reality,noun,実在の個人,006 (2).jpg,Baki Dou 2,2,0.89,0.0,0.0,0.0,1.0
個人,N/A,noun,実在の個人,006 (2).jpg,Baki Dou 2,2,0.89,0.0,0.0,0.0,1.0
関係,relationship,noun,い関係ありません,006 (2).jpg,Baki Dou 2,2,1.00,0.0,0.0,0.0,1.0
あり,can be,verb,い関係ありません,006 (2).jpg,Baki Dou 2,2,1.00,0.0,1.0,0.0,0.0
ませ,No,auxiliary verb,い関係ありません,006 (2).jpg,Baki Dou 2,2,1.00,0.0,1.0,0.0,0.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
捕鯨,N/A,noun,捕鯨砲,006.jpg,Baki Dou 2,2,0.97,0.0,0.0,0.0,1.0
砲,Cannon,unknown,捕鯨砲,006.jpg,Baki Dou 2,1,0.97,0.0,0.0,0.0,1.0
けい,celebrate,noun,けい,006.jpg,Baki Dou 2,2,0.76,0.0,1.0,0.0,0.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,0.98,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,0.98,0.0,0.0,0.0,1.0
置,Place,verb,置線芳,006.jpg,Baki Dou 2,1,0.76,0.0,0.0,0.0,1.0
線,line,unknown,置線芳,006.jpg,Baki Dou 2,1,0.76,0.0,0.0,0.0,1.0
芳,N/A,noun,置線芳,006.jpg,Baki Dou 2,1,0.76,0.0,0.0,0.0,1.0
嫌,I don't like it,unknown,嫌な夜,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
夜,night,noun,嫌な夜,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
この,this,adnominal,この人,006.jpg,Baki Dou 2,2,0.84,0.0,1.0,0.0,0.0
人,people,noun,この人,006.jpg,Baki Dou 2,1,0.84,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
自,Self,noun,自線,006.jpg,Baki Dou 2,1,0.96,0.0,0.0,0.0,1.0
線,line,unknown,自線,006.jpg,Baki Dou 2,1,0.96,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
マスキュラポズ,Masculapoz,noun,マスキュラポズ,006.jpg,Baki Dou 2,7,0.98,0.0,0.0,1.0,0.0
旨,Delicious,noun,旨人と録,006.jpg,Baki Dou 2,1,0.92,0.0,0.0,0.0,1.0
人,people,unknown,旨人と録,006.jpg,Baki Dou 2,1,0.92,0.0,0.0,0.0,1.0
録,N/A,unknown,旨人と録,006.jpg,Baki Dou 2,1,0.92,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,0.99,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,0.99,0.0,0.0,0.0,1.0
杢,N/A,noun,杢労の限界,006.jpg,Baki Dou 2,1,0.74,0.0,0.0,0.0,1.0
労,Work,unknown,杢労の限界,006.jpg,Baki Dou 2,1,0.74,0.0,0.0,0.0,1.0
限界,N/A,noun,杢労の限界,006.jpg,Baki Dou 2,2,0.74,0.0,0.0,0.0,1.0
第,1.,unknown,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,006.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
そこ,There,unknown,そこの作品はフィクションであり,006.jpg,Baki Dou 2,2,0.96,0.0,1.0,0.0,0.0
作品,the work,noun,そこの作品はフィクションであり,006.jpg,Baki Dou 2,2,0.96,0.0,0.0,0.0,1.0
フィクション,fiction,noun,そこの作品はフィクションであり,006.jpg,Baki Dou 2,6,0.96,0.0,0.0,1.0,0.0
あり,can be,verb,そこの作品はフィクションであり,006.jpg,Baki Dou 2,2,0.96,0.0,1.0,0.0,0.0
実在,Reality,noun,実在の信人,006.jpg,Baki Dou 2,2,0.78,0.0,0.0,0.0,1.0
信人,Faith,noun,実在の信人,006.jpg,Baki Dou 2,2,0.78,0.0,0.0,0.0,1.0
歯,teeth,noun,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,1,0.96,0.0,0.0,0.0,1.0
体,body,noun,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,1,0.96,0.0,0.0,0.0,1.0
等,etc.,unknown,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,1,0.96,0.0,0.0,0.0,1.0
いつさい,N/A,noun,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,4,0.96,0.0,1.0,0.0,0.0
関係,relationship,noun,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,2,0.96,0.0,0.0,0.0,1.0
あり,can be,verb,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,2,0.96,0.0,1.0,0.0,0.0
ませ,No,auxiliary verb,歯体等にはいつさい関係ありません,006.jpg,Baki Dou 2,2,0.96,0.0,1.0,0.0,0.0
第,1.,unknown,第話,007 (2).jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,007 (2).jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
ウォムアップ,Wom Up,noun,ウォムアップ,007 (2).jpg,Baki Dou 2,6,0.92,0.0,0.0,1.0,0.0
ほげ,Hooray,interjection,ほげいほう,007.jpg,Baki Dou 2,2,1.00,0.0,1.0,0.0,0.0
ほう,law,noun,ほげいほう,007.jpg,Baki Dou 2,2,1.00,0.0,1.0,0.0,0.0
第,1.,unknown,第話,007.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
話,story,noun,第話,007.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
捕鯨,whaling,noun,捕鯨砲,007.jpg,Baki Dou 2,2,0.98,0.0,0.0,0.0,1.0
砲,Cannon,unknown,捕鯨砲,007.jpg,Baki Dou 2,1,0.98,0.0,0.0,0.0,1.0
目,eye,noun,だ目,007.jpg,Baki Dou 2,1,0.73,0.0,0.0,0.0,1.0
九,N/A,unknown,九めの水縄,007.jpg,Baki Dou 2,1,0.65,0.0,0.0,0.0,1.0
水,water,noun,九めの水縄,007.jpg,Baki Dou 2,1,0.65,0.0,0.0,0.0,1.0
縄,rope,noun,九めの水縄,007.jpg,Baki Dou 2,1,0.65,0.0,0.0,0.0,1.0
餓,Starving,noun,餓を撃つ,007.jpg,Baki Dou 2,1,0.72,0.0,0.0,0.0,1.0
撃つ,shoot,verb,餓を撃つ,007.jpg,Baki Dou 2,2,0.72,0.0,0.5,0.0,0.5
ダメ,No,noun,ダメでしょ,007.jpg,Baki Dou 2,2,0.89,0.0,0.0,1.0,0.0
でしょ,Right?,auxiliary verb,ダメでしょ,007.jpg,Baki Dou 2,3,0.89,0.0,1.0,0.0,0.0
撃つ,shoot,verb,パ撃つちや,007.jpg,Baki Dou 2,2,0.72,0.0,0.5,0.0,0.5
受ける,N/A,verb,受けるって,008 (2).jpg,Baki Dou 2,3,0.84,0.0,0.6667,0.0,0.3333
あの,that,interjection,あの,008 (2).jpg,Baki Dou 2,2,0.99,0.0,1.0,0.0,0.0
受け,N/A,verb,受けと,008 (2).jpg,Baki Dou 2,2,0.99,0.0,0.5,0.0,0.5
立ち合い,Standing,noun,立ち合いを,008 (2).jpg,Baki Dou 2,4,0.83,0.0,0.5,0.0,0.5
やつ,N/A,noun,やつてみま,008.jpg,Baki Dou 2,2,0.94,0.0,1.0,0.0,0.0
みま,Mima,noun,やつてみま,008.jpg,Baki Dou 2,2,0.94,0.0,1.0,0.0,0.0
アンタ,N/A,unknown,アンタで,008.jpg,Baki Dou 2,3,0.88,0.0,0.0,1.0,0.0
何,what,unknown,何なら,008.jpg,Baki Dou 2,1,0.97,0.0,0.0,0.0,1.0
なら,If so,auxiliary verb,何なら,008.jpg,Baki Dou 2,2,0.97,0.0,1.0,0.0,0.0
すか,Is that so?,adverb,すか,008.jpg,Baki Dou 2,2,0.81,0.0,1.0,0.0,0.0
はい,N/A,interjection,はいで,008.jpg,Baki Dou 2,2,0.81,0.0,1.0,0.0,0.0
しん,core,noun,シゃしん,008.jpg,Baki Dou 2,2,0.73,0.0,1.0,0.0,0.0
ありがたい,thank you,adjective,ありがたい,009 (2).jpg,Baki Dou 2,5,0.95,0.0,1.0,0.0,0.0
ありがたい,thank you,adjective,ありがたい,009 (2).jpg,Baki Dou 2,5,0.91,0.0,1.0,0.0,0.0
かえって,Go back,adverb,かえって,009 (2).jpg,Baki Dou 2,4,0.87,0.0,1.0,0.0,0.0
シト,Sit,noun,シト,009 (2).jpg,Baki Dou 2,2,0.80,0.0,0.0,1.0,0.0
逃,N/A,unknown,逃屈して,009 (2).jpg,Baki Dou 2,1,0.73,0.0,0.0,0.0,1.0
屈し,Give up,verb,逃屈して,009 (2).jpg,Baki Dou 2,2,0.73,0.0,0.5,0.0,0.5
吹き矢,Blow arrow,noun,吹き矢,009.jpg,Baki Dou 2,3,0.83,0.0,0.3333,0.0,0.6667
武,Takeshi,noun,武なワクで,009.jpg,Baki Dou 2,1,0.93,0.0,0.0,0.0,1.0
ワク,Waku,noun,武なワクで,009.jpg,Baki Dou 2,2,0.93,0.0,0.0,1.0,0.0
立ち合い,Standing,noun,立ち合いが,010 (2).jpg,Baki Dou 2,4,0.84,0.0,0.5,0.0,0.5
わたし,I,unknown,わたしとの,010 (2).jpg,Baki Dou 2,3,0.96,0.0,1.0,0.0,0.0
不満,N/A,noun,不満かいや,010 (2).jpg,Baki Dou 2,2,0.78,0.0,0.0,0.0,1.0
いや,no,interjection,不満かいや,010 (2).jpg,Baki Dou 2,2,0.78,0.0,1.0,0.0,0.0
地下,underground,noun,地下闘技場,010 (2).jpg,Baki Dou 2,2,0.96,0.0,0.0,0.0,1.0
闘技,Fighting,noun,地下闘技場,010 (2).jpg,Baki Dou 2,2,0.96,0.0,0.0,0.0,1.0
場,Place,unknown,地下闘技場,010 (2).jpg,Baki Dou 2,1,0.96,0.0,0.0,0.0,1.0
それ,that,unknown,それをパ間に,010.jpg,Baki Dou 2,2,0.76,0.0,1.0,0.0,0.0
間,N/A,unknown,それをパ間に,010.jpg,Baki Dou 2,1,0.76,0.0,0.0,0.0,1.0
ワケ,Why,noun,なワケで,010.jpg,Baki Dou 2,2,0.81,0.0,0.0,1.0,0.0
ありがたい,thank you,adjective,ありがたい,011 (2).jpg,Baki Dou 2,5,0.96,0.0,1.0,0.0,0.0
こちら,Here,unknown,こちらも,011 (2).jpg,Baki Dou 2,3,0.87,0.0,1.0,0.0,0.0
下,under,noun,下動の王者と,011 (2).jpg,Baki Dou 2,1,0.76,0.0,0.0,0.0,1.0
動,Move,unknown,下動の王者と,011 (2).jpg,Baki Dou 2,1,0.76,0.0,0.0,0.0,1.0
王者,King,noun,下動の王者と,011 (2).jpg,Baki Dou 2,2,0.76,0.0,0.0,0.0,1.0
誰,who,unknown,誰が認め,011 (2).jpg,Baki Dou 2,1,0.86,0.0,0.0,0.0,1.0
認め,Accepted,verb,誰が認め,011 (2).jpg,Baki Dou 2,2,0.86,0.0,0.5,0.0,0.5
かち合え,Give me a message,verb,かち合え,011 (2).jpg,Baki Dou 2,4,0.68,0.0,0.75,0.0,0.25
度,Degree,noun,度も,011 (2).jpg,Baki Dou 2,1,0.80,0.0,0.0,0.0,1.0
やる,do,verb,やるがの,011 (2).jpg,Baki Dou 2,2,0.95,0.0,1.0,0.0,0.0
うとい,N/A,adjective,デうといて,011 (2).jpg,Baki Dou 2,3,0.81,0.0,1.0,0.0,0.0
仕,Set,verb,仕義中だぜ,011.jpg,Baki Dou 2,1,0.83,0.0,0.0,0.0,1.0
義,Good,noun,仕義中だぜ,011.jpg,Baki Dou 2,1,0.83,0.0,0.0,0.0,1.0
中,Inside,unknown,仕義中だぜ,011.jpg,Baki Dou 2,1,0.83,0.0,0.0,0.0,1.0
つて,Come on,noun,つて,011.jpg,Baki Dou 2,2,0.91,0.0,1.0,0.0,0.0
逃げる,N/A,verb,逃げるのか,011.jpg,Baki Dou 2,3,0.93,0.0,0.6667,0.0,0.3333
なき,No,adjective,なきや,011.jpg,Baki Dou 2,2,0.88,0.0,1.0,0.0,0.0
気,air,noun,気を付け,011.jpg,Baki Dou 2,1,0.99,0.0,0.0,0.0,1.0
付け,Attachment,verb,気を付け,011.jpg,Baki Dou 2,2,0.99,0.0,0.5,0.0,0.5
言葉,words,noun,言葉にや,011.jpg,Baki Dou 2,2,0.85,0.0,0.0,0.0,1.0
ハサ,N/A,noun,ハサ,012 (2).jpg,Baki Dou 2,2,0.82,0.0,0.0,1.0,0.0
度,Degree,noun,度目は,012 (2).jpg,Baki Dou 2,1,0.92,0.0,0.0,0.0,1.0
目,eye,unknown,度目は,012 (2).jpg,Baki Dou 2,1,0.92,0.0,0.0,0.0,1.0
離,N/A,noun,離を貸したに,012 (2).jpg,Baki Dou 2,1,0.85,0.0,0.0,0.0,1.0
貸し,Rental,verb,離を貸したに,012 (2).jpg,Baki Dou 2,2,0.85,0.0,0.5,0.0,0.5
ナマエ,N/A,noun,ナマエさんは,012 (2).jpg,Baki Dou 2,3,0.82,0.0,0.0,1.0,0.0
さん,Mr. Miss.,unknown,ナマエさんは,012 (2).jpg,Baki Dou 2,2,0.82,0.0,1.0,0.0,0.0
まだ,still,adverb,まだ,012 (2).jpg,Baki Dou 2,2,0.82,0.0,1.0,0.0,0.0
知ら,N/A,verb,知らんよ,012 (2).jpg,Baki Dou 2,2,0.89,0.0,0.5,0.0,0.5
鐵,Iron,noun,鐵馬刀分を,012 (2).jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
馬,horse,unknown,鐵馬刀分を,012 (2).jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
刀,sword,unknown,鐵馬刀分を,012 (2).jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
分,Min,noun,鐵馬刀分を,012 (2).jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
たし,I'm,noun,たしを知ら,012 (2).jpg,Baki Dou 2,2,0.92,0.0,1.0,0.0,0.0
知ら,Not known,verb,たしを知ら,012 (2).jpg,Baki Dou 2,2,0.92,0.0,0.5,0.0,0.5
連,N/A,noun,連手,012.jpg,Baki Dou 2,1,0.98,0.0,0.0,0.0,1.0
手,N/A,noun,連手,012.jpg,Baki Dou 2,1,0.98,0.0,0.0,0.0,1.0
来,Come,verb,しテ来,012.jpg,Baki Dou 2,1,0.78,0.0,0.0,0.0,1.0
仕,Set,verb,仕留メテ,012.jpg,Baki Dou 2,1,0.75,0.0,0.0,0.0,1.0
留,Remaining,noun,仕留メテ,012.jpg,Baki Dou 2,1,0.75,0.0,0.0,0.0,1.0
メテ,Mete,noun,仕留メテ,012.jpg,Baki Dou 2,2,0.75,0.0,0.0,1.0,0.0
アナタ,You,unknown,アナタニ,012.jpg,Baki Dou 2,3,0.79,0.0,0.0,1.0,0.0
アンタ,N/A,unknown,アンタ,012.jpg,Baki Dou 2,3,0.74,0.0,0.0,1.0,0.0
アンク,N/A,noun,アンク,012.jpg,Baki Dou 2,3,0.73,0.0,0.0,1.0,0.0
言う,N/A,verb,言うなら,013 (2).jpg,Baki Dou 2,2,0.92,0.0,0.5,0.0,0.5
なら,If so,auxiliary verb,言うなら,013 (2).jpg,Baki Dou 2,2,0.92,0.0,1.0,0.0,0.0
誰,who,unknown,誰弌ハとして,013 (2).jpg,Baki Dou 2,1,0.77,0.0,0.0,0.0,1.0
弌,Crimson,noun,誰弌ハとして,013 (2).jpg,Baki Dou 2,1,0.77,0.0,0.0,0.0,1.0
わたし,I,unknown,わたしを,013 (2).jpg,Baki Dou 2,3,0.90,0.0,1.0,0.0,0.0
まだ,still,adverb,まだ,013 (2).jpg,Baki Dou 2,2,0.99,0.0,1.0,0.0,0.0
つもり,I'm going to,noun,せぁつもりだ,013 (2).jpg,Baki Dou 2,3,0.84,0.0,1.0,0.0,0.0
いっ,Yes,verb,いったら何を,013 (2).jpg,Baki Dou 2,2,0.86,0.0,1.0,0.0,0.0
たら,N/A,auxiliary verb,いったら何を,013 (2).jpg,Baki Dou 2,2,0.86,0.0,1.0,0.0,0.0
何,what,unknown,いったら何を,013 (2).jpg,Baki Dou 2,1,0.86,0.0,0.0,0.0,1.0
ワケ,Why,noun,ワケだる,013.jpg,Baki Dou 2,2,0.78,0.0,0.0,1.0,0.0
だる,Stupid,auxiliary verb,ワケだる,013.jpg,Baki Dou 2,2,0.78,0.0,1.0,0.0,0.0
八,Eight,noun,八間撃て,013.jpg,Baki Dou 2,1,0.67,0.0,0.0,0.0,1.0
間,Intermediate,noun,八間撃て,013.jpg,Baki Dou 2,1,0.67,0.0,0.0,0.0,1.0
撃て,Shoot,verb,八間撃て,013.jpg,Baki Dou 2,2,0.67,0.0,0.5,0.0,0.5
会,Meeting,noun,会ウダケデ,013.jpg,Baki Dou 2,1,0.87,0.0,0.0,0.0,1.0
ウダケデ,Udakede,noun,会ウダケデ,013.jpg,Baki Dou 2,4,0.87,0.0,0.0,1.0,0.0
別,N/A,noun,別撃撃,013.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
撃,Shot,unknown,別撃撃,013.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
撃,Shot,unknown,別撃撃,013.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
撃た,I shot it,verb,撃たねえって,013.jpg,Baki Dou 2,2,0.88,0.0,0.5,0.0,0.5
ねえ,Hey,auxiliary verb,撃たねえって,013.jpg,Baki Dou 2,2,0.88,0.0,1.0,0.0,0.0
かま,Snack,noun,かまいま,014 (2).jpg,Baki Dou 2,2,0.99,0.0,1.0,0.0,0.0
いま,now,noun,かまいま,014 (2).jpg,Baki Dou 2,2,0.99,0.0,1.0,0.0,0.0
静,N/A,unknown,静せてやると,014 (2).jpg,Baki Dou 2,1,0.83,0.0,0.0,0.0,1.0
やる,do,verb,静せてやると,014 (2).jpg,Baki Dou 2,2,0.83,0.0,1.0,0.0,0.0
むしる,N/A,verb,むしる,014 (2).jpg,Baki Dou 2,3,0.80,0.0,1.0,0.0,0.0
ませ,No,auxiliary verb,ません,014 (2).jpg,Baki Dou 2,2,0.99,0.0,1.0,0.0,0.0
来,Come,noun,来久ゼ,015.jpg,Baki Dou 2,1,0.82,0.0,0.0,0.0,1.0
久,Long ago,noun,来久ゼ,015.jpg,Baki Dou 2,1,0.82,0.0,0.0,0.0,1.0
電,N/A,unknown,電んさんの言ったとと,015.jpg,Baki Dou 2,1,0.78,0.0,0.0,0.0,1.0
さん,Mr. Miss.,unknown,電んさんの言ったとと,015.jpg,Baki Dou 2,2,0.78,0.0,1.0,0.0,0.0
言っ,Say,verb,電んさんの言ったとと,015.jpg,Baki Dou 2,2,0.78,0.0,0.5,0.0,0.5
よら,N/A,auxiliary verb,よら,015.jpg,Baki Dou 2,2,0.85,0.0,1.0,0.0,0.0
嘘,N/A,noun,嘘でもないかも,016.jpg,Baki Dou 2,1,0.97,0.0,0.0,0.0,1.0
ない,do not have,adjective,嘘でもないかも,016.jpg,Baki Dou 2,2,0.97,0.0,1.0,0.0,0.0
知,N/A,noun,知し,016.jpg,Baki Dou 2,1,1.00,0.0,0.0,0.0,1.0
ない,do not have,auxiliary verb,メれないツツ,016.jpg,Baki Dou 2,2,0.70,0.0,1.0,0.0,0.0
あながち,Anagachi,adverb,あながち,016.jpg,Baki Dou 2,4,0.98,0.0,1.0,0.0,0.0
かげ,A surge,noun,かげ,016.jpg,Baki Dou 2,2,0.67,0.0,1.0,0.0,0.0
中,Inside,unknown,中事大相撲におむ,017.jpg,Baki Dou 2,1,0.81,0.0,0.0,0.0,1.0
事大,The big,noun,中事大相撲におむ,017.jpg,Baki Dou 2,2,0.81,0.0,0.0,0.0,1.0
相撲,Sumo,noun,中事大相撲におむ,017.jpg,Baki Dou 2,2,0.81,0.0,0.0,0.0,1.0
徹底,Thorough,noun,徹底解剖,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
解剖,Anatomy,noun,徹底解剖,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
渋川,N/A,noun,渋川剛弐,017.jpg,Baki Dou 2,2,0.91,0.0,0.0,0.0,1.0
剛,N/A,noun,渋川剛弐,017.jpg,Baki Dou 2,1,0.91,0.0,0.0,0.0,1.0
弐,N/A,noun,渋川剛弐,017.jpg,Baki Dou 2,1,0.91,0.0,0.0,0.0,1.0
大関,Ozeki,noun,大関巨,017.jpg,Baki Dou 2,2,0.84,0.0,0.0,0.0,1.0
巨,Big,noun,大関巨,017.jpg,Baki Dou 2,1,0.84,0.0,0.0,0.0,1.0
地下,underground,noun,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
闘技,Fighting,noun,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
場,Place,unknown,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,1,0.99,0.0,0.0,0.0,1.0
戦士,Warrior,noun,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
白本,White book,noun,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
大,N/A,unknown,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,1,0.99,0.0,0.0,0.0,1.0
相撲,Sumo,noun,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
協会,Association,noun,地下闘技場戦士白本大相撲協会,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
ここ,here,unknown,ここまでの取り組みッ,017.jpg,Baki Dou 2,2,0.94,0.0,1.0,0.0,0.0
取り組み,attempt,noun,ここまでの取り組みッ,017.jpg,Baki Dou 2,4,0.94,0.0,0.5,0.0,0.5
技師,Engineer,noun,技師,017.jpg,Baki Dou 2,2,0.99,0.0,0.0,0.0,1.0
第,1.,unknown,第二陣,017.jpg,Baki Dou 2,1,0.84,0.0,0.0,0.0,1.0
二,two,noun,第二陣,017.jpg,Baki Dou 2,1,0.84,0.0,0.0,0.0,1.0
陣,N/A,noun,第二陣,017.jpg,Baki Dou 2,1,0.84,0.0,0.0,0.0,1.0
浮い,Float,verb,に浮いた,017.jpg,Baki Dou 2,2,0.94,0.0,0.5,0.0,0.5
体,body,noun,体をひ,017.jpg,Baki Dou 2,1,0.98,0.0,0.0,0.0,1.0
返す,N/A,verb,返す,017.jpg,Baki Dou 2,2,1.00,0.0,0.5,0.0,0.5
天,Heaven,unknown,天オ室華師,017.jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
室,N/A,unknown,天オ室華師,017.jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
華,flower,unknown,天オ室華師,017.jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
師,Teacher,unknown,天オ室華師,017.jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
角,corner,noun,角水のヤ学子,017.jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
水,water,unknown,角水のヤ学子,017.jpg,Baki Dou 2,1,0.71,0.0,0.0,0.0,1.0
学子,Manabu,noun,角水のヤ学子,017.jpg,Baki Dou 2,2,0.71,0.0,0.0,0.0,1.0
花山,Hanayama,noun,花山薫,017.jpg,Baki Dou 2,2,0.89,0.0,0.0,0.0,1.0
薫,N/A,noun,花山薫,017.jpg,Baki Dou 2,1,0.89,0.0,0.0,0.0,1.0
前,N/A,noun,前顗筆頭鯱,017.jpg,Baki Dou 2,1,0.65,0.0,0.0,0.0,1.0
顗筆,Blog,noun,前顗筆頭鯱,017.jpg,Baki Dou 2,2,0.65,0.0,0.0,0.0,1.0
